name,ligID,targetID,instance,file_l,file_r,instance,autodock,dock,dsx,vina,score
CHEMBL1760582,lig0028,target001,dock,lig0028/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-10.350,-52.372,-104.912,-8.630,-41.570
CHEMBL2315154,lig0029,target001,dock,lig0029/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-9.970,-57.347,-138.436,-8.881,-53.707
CHEMBL1086473,lig0030,target001,dock,lig0030/target001/poses/pose-18.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-8.360,-47.306,-106.332,-8.166,-45.684
CHEMBL4075866,lig0031,target001,dock,lig0031/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-8.240,-47.268,-127.203,-7.442,-45.071
CHEMBL2315163,lig0033,target001,dock,lig0033/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.770,-53.200,-133.199,-7.490,-53.791
CHEMBL4646933,lig0034,target001,dock,lig0034/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.780,-43.261,-100.841,-7.543,-39.408
CHEMBL3827413,lig0035,target001,dock,lig0035/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-9.510,-59.105,-66.067,-4.374,-67.113
CHEMBL1086474,lig0036,target001,dock,lig0036/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-8.720,-46.929,-102.698,-7.807,-46.684
CHEMBL4096097,lig0037,target001,dock,lig0037/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.920,-47.849,-110.627,-7.295,-44.173
CHEMBL1760443,lig0039,target001,dock,lig0039/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-8.470,-44.972,-96.618,-8.346,-44.169
CHEMBL4642612,lig0040,target001,dock,lig0040/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.530,-41.127,-97.968,-6.239,-39.385
CHEMBL1836894,lig0041,target001,dock,lig0041/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.760,-49.811,-104.543,-7.973,-50.454
CHEMBL4097707,lig0042,target001,dock,lig0042/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.410,-46.129,-119.629,-6.942,-45.708
CHEMBL4066900,lig0043,target001,dock,lig0043/target001/poses/pose-18.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.720,-45.209,-99.154,-6.467,-41.441
CHEMBL4065927,lig0044,target001,dock,lig0044/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-9.460,-48.228,-124.096,-7.936,-47.536
CHEMBL4065786,lig0045,target001,dock,lig0045/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.150,-46.358,-94.760,-6.774,-45.453
CHEMBL4170901,lig0046,target001,dock,lig0046/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.690,-42.397,-99.052,-5.687,-42.530
CHEMBL4103710,lig0047,target001,dock,lig0047/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-8.340,-46.276,-115.008,-7.937,-45.734
CHEMBL1082642,lig0048,target001,dock,lig0048/target001/poses/pose-17.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.990,-42.892,-93.420,-7.878,-40.940
CHEMBL4077873,lig0049,target001,dock,lig0049/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.730,-41.733,-90.192,-6.107,-41.107
CHEMBL4644843,lig0051,target001,dock,lig0051/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.900,-41.899,-88.755,-6.462,-39.295
CHEMBL4074552,lig0053,target001,dock,lig0053/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.520,-47.166,-106.130,-7.330,-43.024
CHEMBL3221827,lig0054,target001,dock,lig0054/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-8.770,-45.109,-95.271,-7.999,-39.293
CHEMBL4071587,lig0055,target001,dock,lig0055/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.130,-46.221,-100.256,-6.441,-44.505
CHEMBL4075504,lig0056,target001,dock,lig0056/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-3.530,-43.602,-117.217,-6.096,-44.807
CHEMBL4162974,lig0057,target001,dock,lig0057/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-8.960,-50.500,-111.583,-6.680,-48.773
CHEMBL1082307,lig0058,target001,dock,lig0058/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-8.550,-48.320,-102.713,-8.004,-47.432
CHEMBL215536,lig0059,target001,dock,lig0059/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-8.640,-47.160,-116.902,-7.138,-48.612
CHEMBL4645797,lig0060,target001,dock,lig0060/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-8.370,-47.477,-108.189,-7.605,-43.807
CHEMBL4102127,lig0061,target001,dock,lig0061/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.470,-45.398,-98.664,-6.299,-45.915
CHEMBL4069818,lig0062,target001,dock,lig0062/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-8.200,-48.489,-113.792,-7.030,-47.389
CHEMBL4160925,lig0064,target001,dock,lig0064/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.520,-49.373,-103.043,-6.748,-49.181
CHEMBL4455899,lig0065,target001,dock,lig0065/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.870,-35.427,-85.233,-6.716,-35.220
CHEMBL1282,lig0066,target001,dock,lig0066/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.850,-33.970,-88.334,-7.475,-33.646
CHEMBL4101498,lig0067,target001,dock,lig0067/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-8.250,-46.587,-95.433,-6.762,-45.536
CHEMBL549344,lig0068,target001,dock,lig0068/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.960,-50.519,-97.321,-6.563,-50.549
CHEMBL4161057,lig0070,target001,dock,lig0070/target001/poses/pose-16.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.020,-44.427,-90.113,-5.671,-44.662
CHEMBL213396,lig0071,target001,dock,lig0071/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-9.610,-49.754,-125.040,-7.004,-53.292
CHEMBL3221818,lig0072,target001,dock,lig0072/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.220,-38.481,-88.805,-8.278,-34.957
CHEMBL3221824,lig0073,target001,dock,lig0073/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.820,-37.720,-76.912,-7.274,-36.385
CHEMBL3221825,lig0074,target001,dock,lig0074/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.280,-45.564,-93.227,-7.112,-44.218
CHEMBL3221830,lig0075,target001,dock,lig0075/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.790,-41.326,-94.151,-8.227,-41.707
CHEMBL3221822,lig0076,target001,dock,lig0076/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.390,-38.660,-84.100,-7.139,-38.395
CHEMBL3221823,lig0077,target001,dock,lig0077/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.080,-39.160,-81.889,-7.444,-38.805
CHEMBL4456944,lig0078,target001,dock,lig0078/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.810,-34.240,-92.714,-6.670,-34.031
CHEMBL4448786,lig0079,target001,dock,lig0079/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.470,-33.112,-89.058,-5.945,-32.952
CHEMBL4644708,lig0080,target001,dock,lig0080/target001/poses/pose-15.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-8.780,-47.246,-109.199,-8.007,-43.125
CHEMBL3485054,lig0081,target001,dock,lig0081/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.890,-34.108,-88.334,-6.085,-32.607
CHEMBL3963922,lig0082,target001,dock,lig0082/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.290,-51.238,-117.843,-6.723,-53.290
CHEMBL4590302,lig0083,target001,dock,lig0083/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.530,-33.572,-90.990,-6.069,-33.350
CHEMBL4455751,lig0084,target001,dock,lig0084/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-3.940,-29.988,-80.495,-5.757,-32.549
CHEMBL4514055,lig0086,target001,dock,lig0086/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.810,-32.465,-72.531,-7.208,-32.609
CHEMBL3975213,lig0087,target001,dock,lig0087/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-8.080,-54.088,-118.786,-7.573,-54.622
CHEMBL4473706,lig0088,target001,dock,lig0088/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.600,-32.235,-79.929,-6.430,-31.791
CHEMBL195276,lig0089,target001,dock,lig0089/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.700,-35.528,-92.617,-7.650,-35.763
CHEMBL4285025,lig0090,target001,dock,lig0090/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.030,-33.593,-90.785,-6.407,-34.179
CHEMBL4288029,lig0091,target001,dock,lig0091/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-10.080,-50.778,-114.514,-8.120,-47.215
CHEMBL4276704,lig0092,target001,dock,lig0092/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.980,-46.758,-118.803,-7.268,-48.501
CHEMBL4280136,lig0093,target001,dock,lig0093/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.820,-47.239,-102.234,-7.354,-45.131
CHEMBL4290288,lig0094,target001,dock,lig0094/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.720,-42.032,-100.968,-6.953,-40.396
CHEMBL3915625,lig0095,target001,dock,lig0095/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.760,-45.847,-118.950,-6.834,-44.439
CHEMBL4286476,lig0096,target001,dock,lig0096/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.560,-41.858,-96.975,-6.899,-42.100
CHEMBL4278564,lig0097,target001,dock,lig0097/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.630,-39.957,-89.591,-7.066,-37.536
CHEMBL4293700,lig0098,target001,dock,lig0098/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.740,-41.365,-101.971,-6.529,-38.630
CHEMBL4284645,lig0099,target001,dock,lig0099/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.260,-44.894,-111.328,-6.162,-42.024
CHEMBL4283103,lig0100,target001,dock,lig0100/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.470,-40.963,-94.026,-6.813,-39.734
CHEMBL4166427,lig0101,target001,dock,lig0101/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.970,-49.733,-103.274,-5.901,-53.347
CHEMBL2216759,lig0102,target001,dock,lig0102/target001/poses/pose-16.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.890,-38.174,-94.634,-7.292,-36.915
ZINC000000000015,lig0105,target001,dock,lig0105/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-3.540,-26.050,-48.535,-3.401,-30.393
ZINC000000000018,lig0106,target001,dock,lig0106/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.920,-32.573,-70.867,-4.618,-31.338
ZINC000000000024,lig0108,target001,dock,lig0108/target001/poses/pose-18.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.950,-32.248,-97.072,-8.758,-31.825
ZINC000000000028,lig0109,target001,dock,lig0109/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.000,-31.870,-71.286,-5.949,-32.760
ZINC000000000044,lig0113,target001,dock,lig0113/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.840,-32.797,-70.502,-5.766,-31.055
ZINC000000000045,lig0114,target001,dock,lig0114/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.510,-34.744,-75.512,-5.158,-34.714
ZINC000000000048,lig0115,target001,dock,lig0115/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.250,-35.616,-71.882,-6.054,-34.105
ZINC000000000061,lig0117,target001,dock,lig0117/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.410,-32.235,-57.810,-5.207,-34.133
ZINC000000000076,lig0118,target001,dock,lig0118/target001/poses/pose-18.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.770,-31.414,-69.282,-5.529,-31.205
ZINC000000000078,lig0119,target001,dock,lig0119/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.860,-36.679,-88.028,-5.704,-36.578
ZINC000000000083,lig0120,target001,dock,lig0120/target001/poses/pose-18.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-1.700,-21.562,-36.958,-3.025,-23.925
ZINC000000000125,lig0123,target001,dock,lig0123/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.290,-27.180,-59.199,-6.888,-28.184
ZINC000000000130,lig0125,target001,dock,lig0125/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-3.830,-30.634,-56.307,-4.649,-31.757
ZINC000000000133,lig0126,target001,dock,lig0126/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.080,-31.379,-73.910,-5.228,-33.974
ZINC000000000135,lig0127,target001,dock,lig0127/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.650,-32.561,-66.525,-6.319,-32.297
ZINC000000000136,lig0128,target001,dock,lig0128/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.270,-37.717,-77.365,-6.077,-39.152
ZINC000000000140,lig0130,target001,dock,lig0130/target001/poses/pose-18.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.780,-34.417,-78.323,-5.484,-33.987
ZINC000000000142,lig0131,target001,dock,lig0131/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.240,-38.971,-102.022,-7.134,-36.606
ZINC000000000152,lig0133,target001,dock,lig0133/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.920,-43.217,-117.466,-9.222,-41.810
ZINC000000000176,lig0139,target001,dock,lig0139/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.810,-33.180,-61.460,-6.181,-33.435
ZINC000000000186,lig0143,target001,dock,lig0143/target001/poses/pose-18.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-2.930,-27.044,-62.178,-5.493,-29.444
ZINC000000000231,lig0148,target001,dock,lig0148/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.180,-28.259,-69.344,-4.633,-31.939
ZINC000000000232,lig0149,target001,dock,lig0149/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-3.600,-28.298,-63.166,-4.863,-29.483
ZINC000000000241,lig0150,target001,dock,lig0150/target001/poses/pose-16.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-3.970,-29.616,-71.559,-5.283,-30.506
ZINC000000000255,lig0154,target001,dock,lig0154/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.770,-34.916,-88.987,-6.257,-36.731
ZINC000000000267,lig0156,target001,dock,lig0156/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.510,-23.441,-49.196,-4.836,-24.264
ZINC000000000277,lig0161,target001,dock,lig0161/target001/poses/pose-18.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.810,-38.941,-92.998,-8.940,-34.363
ZINC000000000287,lig0165,target001,dock,lig0165/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.310,-29.833,-90.173,-6.931,-27.150
ZINC000000000290,lig0167,target001,dock,lig0167/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.890,-29.944,-59.597,-5.845,-33.486
ZINC000000000296,lig0168,target001,dock,lig0168/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.310,-30.832,-78.553,-7.390,-30.718
ZINC000000000298,lig0169,target001,dock,lig0169/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.060,-29.023,-77.223,-5.357,-28.746
ZINC000000000305,lig0170,target001,dock,lig0170/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.650,-36.644,-71.886,-6.427,-38.524
ZINC000000000316,lig0171,target001,dock,lig0171/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.170,-28.674,-85.164,-6.092,-29.771
ZINC000000000327,lig0172,target001,dock,lig0172/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.830,-31.142,-32.396,-4.419,-32.765
ZINC000000000334,lig0173,target001,dock,lig0173/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.530,-33.106,-77.859,-6.437,-33.808
ZINC000000000345,lig0175,target001,dock,lig0175/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-3.160,-26.069,-42.192,-3.139,-25.563
ZINC000000000370,lig0179,target001,dock,lig0179/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.870,-36.384,-83.490,-6.863,-34.760
ZINC000000000371,lig0180,target001,dock,lig0180/target001/poses/pose-18.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.900,-25.915,-37.973,-3.575,-25.690
ZINC000000000378,lig0181,target001,dock,lig0181/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-2.550,-24.672,-39.384,-3.582,-25.698
ZINC000000000381,lig0182,target001,dock,lig0182/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,317000.000,-32.470,-63.702,-5.044,-32.260
ZINC000000000389,lig0184,target001,dock,lig0184/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.780,-32.418,-90.743,-6.623,-33.118
ZINC000000000394,lig0186,target001,dock,lig0186/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.260,-38.298,-67.089,-5.679,-40.485
ZINC000000000411,lig0187,target001,dock,lig0187/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-2.870,-26.637,-31.002,-4.304,-27.004
ZINC000000000426,lig0188,target001,dock,lig0188/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.240,-28.679,-77.071,-6.842,-26.189
ZINC000000000431,lig0190,target001,dock,lig0190/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.740,-38.174,-90.514,-7.953,-34.218
ZINC000000000435,lig0193,target001,dock,lig0193/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.270,-38.458,-81.877,-5.710,-37.852
ZINC000000000436,lig0194,target001,dock,lig0194/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.950,-38.072,-83.328,-6.414,-36.164
ZINC000000000437,lig0195,target001,dock,lig0195/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.690,-34.035,-81.770,-5.098,-34.141
ZINC000000000440,lig0196,target001,dock,lig0196/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.860,-35.785,-83.812,-7.837,-33.666
ZINC000000000441,lig0197,target001,dock,lig0197/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.350,-28.441,-69.919,-5.719,-27.765
